time_mean,dimension_mean,IP_destination,IP_source,flags1,flags2,flags3,flags4,flags5,flags6,flags7,flags8,method1,method2,method3,method4,method5,method6,method7,method8,class
2,1966,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
4,6868,1,1,500,500,250,250,250,250,250,500,500,750,500,750,500,500,750,500,3
6,5485,1,1,500,500,500,250,250,250,250,500,500,750,750,750,750,500,750,750,3
5,6040,1,0,250,250,500,500,250,500,250,500,500,500,500,500,750,750,500,500,3
6,8964,1,0,250,500,250,250,500,500,500,250,500,500,500,500,750,500,500,500,3
4,5647,1,1,250,250,250,250,250,500,250,500,500,500,750,750,500,750,500,750,3
7,5298,1,1,250,500,250,250,250,250,500,500,500,500,500,500,500,750,500,500,3
14,6445,1,0,250,500,250,250,500,250,500,250,500,750,500,750,750,500,500,500,3
3,5787,1,1,250,250,250,250,500,500,500,500,500,750,500,500,500,500,500,500,3
14,7429,1,0,500,250,500,250,250,250,250,500,750,500,750,500,750,500,750,500,3
9,6685,1,1,500,250,500,500,250,500,500,500,500,500,500,750,750,500,500,500,3
15,7424,1,0,250,250,250,250,500,500,500,250,500,500,750,750,750,750,500,750,3
12,8743,1,1,500,250,500,500,250,500,500,500,750,500,750,500,750,500,500,750,3
9,8328,1,1,250,250,250,250,250,500,500,500,750,500,500,750,750,750,750,500,3
5,7258,1,1,250,500,250,250,500,500,500,250,500,750,750,500,500,750,500,750,3
10,6794,1,0,500,250,500,250,500,250,250,500,500,750,500,750,750,500,750,500,3
12,6636,1,0,250,250,500,500,250,250,500,500,500,500,750,500,500,500,750,500,3
14,4769,1,1,500,500,250,500,250,250,250,250,750,500,500,500,750,750,750,750,3
7,8162,1,1,500,250,500,250,250,500,250,250,750,500,750,750,750,750,500,750,3
10,7144,1,0,250,250,250,250,500,500,500,500,500,750,500,500,750,500,500,750,3
7,7521,1,1,250,500,250,500,250,500,250,500,750,500,750,500,750,750,750,750,3
15,6736,1,0,250,250,500,500,250,500,250,500,500,750,750,750,500,500,500,500,3
3,6311,1,1,250,500,500,500,500,500,500,500,500,500,750,500,500,750,750,500,3
14,8209,1,0,500,500,250,250,250,250,500,500,500,750,750,750,500,750,750,500,3
4,6303,1,1,500,500,250,250,250,250,500,250,750,750,500,500,500,500,500,750,3
3,8639,1,1,500,250,250,250,500,250,500,250,500,500,750,750,750,500,500,500,3
10,7685,1,0,500,500,500,250,500,500,250,250,500,750,500,500,500,500,500,750,3
5,8026,1,0,250,250,250,250,250,500,500,500,500,750,500,750,500,750,500,500,3
5,7924,1,1,500,500,500,500,250,500,250,250,500,500,750,750,500,750,750,500,3
12,5795,1,0,250,250,500,250,500,250,500,500,750,500,500,750,750,500,500,750,3
7,2896,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
5,8380,1,0,250,500,500,500,500,500,250,250,500,750,750,500,500,500,500,750,3
4,8993,1,1,500,250,500,500,500,250,250,250,500,500,500,500,500,500,500,750,3
14,4522,1,0,250,250,500,250,500,500,500,250,750,750,500,500,750,500,750,500,3
7,6365,1,1,500,250,250,250,250,250,250,500,750,500,500,750,750,500,500,500,3
8,4695,1,1,500,500,250,250,500,250,500,500,500,500,750,500,500,500,750,500,3
9,4537,1,0,500,500,500,500,500,500,500,250,500,750,500,500,750,500,500,750,3
5,8869,1,1,500,250,250,500,250,500,250,500,750,750,500,750,500,750,750,500,3
4,8944,1,0,500,500,500,500,250,500,500,500,750,500,750,750,750,750,750,500,3
5,5922,1,0,500,500,500,500,500,500,500,500,750,500,500,750,500,500,750,500,3
20,5358,0,0,0,500,250,0,250,0,750,250,250,750,750,500,0,0,750,750,3
13,7050,1,1,250,500,250,500,250,250,250,500,750,750,500,750,750,750,500,500,3
8,7561,1,0,500,250,500,250,500,250,500,500,500,750,750,750,750,500,750,500,3
7,5097,1,1,500,500,500,500,250,250,500,250,750,500,500,500,500,750,750,750,3
8,7761,1,1,500,250,500,500,500,250,500,250,500,500,750,750,750,750,500,500,3
5,8282,1,1,500,250,250,500,500,500,500,500,500,500,500,500,500,750,750,500,3
13,5808,1,1,250,250,500,250,250,500,500,250,750,750,500,500,750,750,750,750,3
6,4611,1,1,500,500,250,500,500,250,500,500,500,750,500,750,500,500,500,750,3
8,6472,1,0,500,500,250,500,500,500,500,500,500,500,500,500,500,500,500,750,3
14,5620,1,1,500,250,250,500,500,500,500,250,750,500,750,500,500,750,750,500,3
13,7418,1,1,500,250,250,250,500,250,250,250,500,750,750,500,500,750,750,500,3
14,7215,1,1,500,250,250,500,500,250,500,500,500,500,750,750,500,750,750,500,3
14,5138,1,0,500,500,250,250,500,500,250,250,500,750,750,500,750,500,750,500,3
6,8073,1,0,250,500,500,500,250,250,500,250,500,750,750,750,750,500,500,500,3
3,7426,1,1,500,500,250,250,250,250,500,250,500,750,500,500,500,500,750,750,3
13,7299,1,0,500,250,500,500,500,500,500,500,500,750,500,750,750,750,750,750,3
4,7669,1,1,250,500,250,500,250,250,250,500,500,500,500,500,750,500,750,500,3
8,5116,1,1,500,250,500,500,250,500,250,500,750,500,500,500,750,500,500,500,3
15,8787,1,1,250,500,250,500,250,250,500,250,750,500,500,500,500,750,750,750,3
13,7651,1,1,500,500,250,250,250,500,500,250,500,750,750,500,750,750,750,500,3
1,2629,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
13,8985,1,1,250,500,500,500,250,500,500,250,750,750,750,500,500,750,500,750,3
15,5563,1,1,500,500,500,250,250,500,500,250,750,750,750,750,500,500,750,500,3
10,7676,1,0,250,500,500,250,500,500,500,500,750,750,750,500,750,750,500,750,3
5,5811,1,0,500,250,250,250,500,500,500,500,750,500,500,500,500,750,500,750,3
13,6127,1,1,500,500,500,250,250,250,500,500,500,500,750,750,750,500,750,500,3
10,7206,1,1,500,250,250,500,250,250,250,500,500,750,750,750,750,750,500,750,3
5,6854,1,1,500,500,500,250,250,250,500,250,750,500,750,750,500,500,750,750,3
7,8502,1,0,250,250,250,500,250,500,250,250,500,750,500,500,750,500,750,750,3
13,7052,1,0,250,500,500,500,250,500,500,500,750,500,750,500,750,500,500,750,3
15,5180,1,1,250,500,250,500,500,250,250,250,500,500,500,750,750,750,500,500,3
10,8248,1,1,500,500,250,250,250,500,250,500,500,750,500,500,750,500,500,500,3
11,4525,1,0,500,500,250,500,500,500,500,500,750,750,750,500,500,750,750,500,3
13,6715,1,0,500,500,500,250,250,500,250,500,750,500,500,750,750,500,750,750,3
13,5038,1,1,500,250,500,250,500,250,500,500,500,750,750,500,500,500,750,750,3
13,7441,1,0,250,500,500,500,500,250,250,250,500,750,500,500,500,750,500,750,3
9,5875,1,0,500,250,500,500,250,500,500,500,750,750,500,500,750,500,750,750,3
9,7087,1,0,500,500,250,500,500,250,500,250,500,500,750,750,500,500,500,500,3
6,8471,1,0,500,250,500,250,250,250,500,250,500,500,750,750,750,500,750,500,3
11,5635,1,1,250,250,500,500,250,500,500,250,750,750,500,500,750,750,750,750,3
25,4535,1,0,0,500,500,0,0,0,0,750,750,750,250,0,750,0,750,250,3
3,8100,1,1,500,500,500,250,250,500,250,500,500,750,500,750,750,750,750,750,3
11,6065,1,1,250,250,500,500,250,250,250,500,500,500,500,750,750,500,750,500,3
8,5393,1,0,500,500,500,500,250,500,500,500,500,750,500,500,750,500,750,750,3
7,6231,1,0,250,250,250,250,250,500,500,250,500,500,750,500,500,750,750,750,3
5,6423,1,1,250,500,500,500,250,500,500,500,500,750,500,500,750,500,750,500,3
7,6334,1,0,250,500,500,500,500,500,500,250,500,500,500,750,500,500,500,750,3
4,7116,1,0,500,250,250,500,250,250,250,250,750,750,750,500,750,750,750,750,3
15,6681,1,1,250,500,500,250,250,250,500,250,500,500,750,750,500,500,500,500,3
13,7962,1,1,500,250,500,250,500,500,250,250,500,500,750,750,750,750,750,750,3
5,3129,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
13,6129,1,1,250,500,500,500,500,250,500,250,500,750,750,750,750,750,750,750,3
4,7567,1,1,250,250,250,500,500,250,500,250,750,750,500,750,750,500,500,750,3
6,5889,1,1,250,250,500,500,250,500,500,250,500,750,500,750,750,500,500,500,3
5,6467,1,0,250,500,500,250,250,500,500,250,500,750,750,750,750,500,750,750,3
14,8947,1,1,250,250,250,250,250,250,250,500,750,750,500,750,750,500,750,500,3
3,4680,1,1,500,500,250,500,500,250,250,250,750,750,500,500,750,750,750,750,3
10,6458,1,1,500,250,500,250,250,500,500,500,500,750,500,750,750,500,750,500,3
10,5729,1,0,500,500,500,250,500,250,500,500,500,500,500,500,500,500,750,500,3
13,8457,1,1,250,500,500,500,500,500,500,250,500,750,750,500,500,500,500,500,3
7,8347,1,0,500,500,500,500,500,250,250,250,500,500,750,500,500,500,500,750,3
13,7262,1,1,500,500,250,250,250,250,500,250,500,500,500,750,500,750,500,500,3
11,6177,1,0,250,250,500,500,250,500,250,250,500,500,500,500,500,500,500,750,3
11,8841,1,1,500,500,500,250,250,250,500,250,750,750,750,750,750,750,750,750,3
7,6056,1,1,250,250,500,250,250,250,500,500,500,750,500,500,750,500,750,750,3
5,8453,1,1,500,250,500,500,250,500,250,250,750,500,750,500,750,500,750,500,3
10,6297,1,1,250,250,250,250,250,500,250,250,750,500,500,750,500,750,750,500,3
10,6176,1,0,250,500,500,500,500,250,250,250,750,750,750,500,500,750,750,750,3
14,6900,1,0,250,250,250,500,250,250,500,500,500,750,750,750,500,750,500,500,3
8,5520,1,0,500,500,500,250,500,500,250,250,500,750,750,500,750,750,750,500,3
5,7449,1,0,250,250,250,500,500,250,500,500,750,500,750,750,500,750,750,750,3
10,5491,1,0,250,250,500,500,500,250,500,250,500,750,750,750,500,500,750,500,3
11,5535,1,0,500,500,500,250,250,500,250,500,750,500,500,750,750,500,500,750,3
11,5709,1,1,500,250,250,500,250,250,250,250,500,750,500,750,750,750,500,750,3
14,7600,1,0,500,500,500,500,250,250,500,500,500,500,750,500,500,500,750,750,3
5,8303,1,1,500,250,250,500,500,500,250,250,750,750,500,750,500,500,750,500,3
12,6112,1,0,250,250,250,250,500,500,500,250,750,750,500,750,500,750,750,500,3
4,6916,1,0,500,250,500,250,500,500,500,250,750,750,750,750,750,750,750,750,3
11,8872,1,0,500,500,250,500,500,250,250,250,750,750,500,500,750,500,500,500,3
4,5079,1,1,500,500,250,500,500,250,250,500,500,500,750,750,750,750,500,750,3
8,3438,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
13,8828,1,0,250,500,500,500,500,250,500,250,500,500,500,500,750,750,500,500,3
13,5390,1,0,250,500,250,250,500,500,500,250,500,750,750,500,500,750,750,750,3
5,8954,1,1,250,250,500,250,500,250,500,500,750,500,750,500,500,750,500,750,3
13,7232,1,0,250,250,250,500,250,500,500,250,500,500,750,750,750,500,500,500,3
9,7924,1,0,500,500,250,500,250,250,500,250,750,500,750,750,750,750,750,500,3
14,5814,1,0,500,250,250,250,250,250,250,500,750,750,500,500,500,500,500,750,3
12,5782,1,1,500,500,250,250,500,250,250,500,750,500,750,750,750,750,750,500,3
14,5954,1,0,250,500,250,250,250,500,250,500,750,500,500,750,750,500,500,750,3
8,7189,1,1,250,250,500,250,250,250,500,500,500,500,500,750,500,500,750,750,3
12,6097,1,1,500,250,500,500,500,250,250,250,750,750,500,500,750,500,500,750,3
7,5332,1,1,250,250,500,250,500,250,250,250,750,750,750,750,750,500,750,500,3
13,5331,1,0,250,500,500,250,500,500,250,250,500,750,750,750,500,750,500,750,3
4,7517,1,0,500,500,500,250,500,500,250,250,750,500,750,500,500,500,500,750,3
14,5111,1,1,500,250,500,250,500,500,500,500,750,500,500,750,500,500,750,500,3
15,6466,1,0,500,250,250,250,500,250,250,250,500,750,500,750,750,750,750,750,3
13,5649,1,1,250,500,500,250,250,500,250,500,500,750,500,750,750,750,750,500,3
7,8568,1,0,250,250,500,500,500,500,250,250,500,500,500,750,750,500,750,500,3
4,7629,1,0,500,250,500,500,500,250,500,250,500,500,750,750,500,500,750,750,3
5,5919,1,0,500,500,250,250,500,250,500,500,500,750,750,500,750,500,500,750,3
12,7023,1,0,500,250,250,250,500,500,500,500,500,500,750,750,500,500,500,750,3
3,8683,1,0,500,500,500,250,500,500,500,500,750,750,500,750,500,750,500,750,3
5,4913,1,1,250,500,250,500,500,500,500,250,500,750,500,750,500,750,750,750,3
8,5172,1,1,250,250,500,500,500,500,250,500,750,750,750,500,500,500,750,750,3
3,6859,1,1,500,500,500,250,500,250,500,250,750,500,750,750,750,500,750,500,3
7,5403,1,1,250,500,500,500,250,500,500,250,500,500,750,500,750,750,500,750,3
13,5473,1,0,500,500,250,500,500,500,250,250,500,750,500,750,750,750,750,750,3
14,6835,1,1,500,500,250,250,250,500,500,500,750,500,500,750,500,750,750,750,3
9,8949,1,1,250,250,250,500,500,250,500,500,750,750,750,500,750,500,750,750,3
7,5937,1,1,250,250,500,250,250,500,500,500,750,750,500,500,750,500,750,500,3
1,2289,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
7,4944,1,0,250,250,500,500,500,250,250,500,750,500,750,500,500,750,500,500,3
13,8084,1,0,250,250,500,500,250,250,500,500,500,500,750,750,750,500,500,500,3
4,8217,1,1,250,250,500,250,500,500,500,250,750,750,750,500,500,500,750,500,3
13,6365,1,0,500,500,250,500,250,500,250,250,750,500,500,750,750,500,750,500,3
6,7897,1,1,250,500,500,250,250,500,500,250,750,500,500,750,500,500,750,750,3
14,8020,1,0,500,250,500,250,250,250,500,500,500,500,750,500,500,750,500,500,3
5,6093,1,0,500,500,250,250,500,250,500,250,750,500,750,500,500,750,500,750,3
14,4546,1,0,500,250,250,500,250,500,250,500,500,750,500,750,500,750,750,500,3
7,7839,1,0,250,500,250,500,500,500,250,250,750,500,750,750,500,750,750,750,3
14,4700,0,1,250,0,500,250,500,250,500,250,750,0,500,0,0,500,500,250,3
5,4915,1,0,250,250,500,250,250,500,250,500,750,750,500,500,500,750,750,500,3
12,7396,1,1,500,250,250,250,500,250,250,250,750,500,500,750,500,500,750,500,3
5,8046,1,1,500,500,250,250,250,500,250,250,750,500,500,500,500,500,500,750,3
13,8971,1,1,250,500,250,500,500,250,250,250,750,500,750,500,500,750,500,500,3
11,7044,1,0,500,500,250,500,500,250,250,250,500,500,500,500,500,500,500,750,3
11,5906,1,1,250,250,250,500,500,500,250,250,750,750,750,750,500,750,750,500,3
9,7269,1,0,250,250,500,250,500,250,250,250,500,750,750,500,750,500,750,500,3
3,6106,1,0,250,250,500,500,500,500,250,250,500,750,500,750,500,750,500,750,3
14,5223,1,0,250,500,250,500,500,500,250,250,750,750,750,500,750,500,750,500,3
7,6657,1,0,500,250,250,250,500,250,250,250,750,500,500,750,750,500,500,750,3
12,5449,1,1,500,500,250,500,500,250,250,500,500,500,750,500,500,500,750,750,3
9,7083,1,0,250,500,250,250,500,250,500,500,500,500,500,750,750,750,750,500,3
11,8269,1,1,500,250,250,250,500,500,250,500,500,750,750,750,500,500,500,500,3
9,7626,1,1,500,250,250,500,500,250,500,500,750,750,750,750,500,750,750,500,3
14,4650,1,1,250,250,500,250,500,250,500,250,750,750,500,500,750,500,750,500,3
11,6187,1,0,250,250,250,250,500,250,250,250,500,500,500,750,500,500,750,500,3
10,6184,1,0,250,500,500,500,500,250,500,500,500,500,750,500,500,750,500,500,3
4,7678,1,0,500,250,250,250,500,250,250,250,500,500,750,750,500,500,500,750,3
12,5777,1,1,250,250,250,500,500,500,500,500,500,500,750,750,500,500,750,750,3
8,2640,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
5,7493,1,0,250,250,500,500,250,500,500,500,750,750,500,750,500,500,750,500,3
15,8756,1,1,500,250,250,250,500,250,250,250,750,750,750,750,500,500,500,500,3
3,7337,1,1,250,500,500,250,500,500,250,250,750,500,750,750,750,750,500,500,3
9,8339,1,1,500,500,250,500,500,250,250,500,500,500,500,500,500,750,750,750,3
8,5023,1,1,500,250,500,500,500,250,250,500,500,750,750,750,500,750,500,500,3
5,5674,1,0,250,250,500,500,250,500,500,250,500,750,750,750,500,750,500,500,3
3,8758,1,1,500,250,500,500,500,250,500,500,750,750,750,750,750,500,750,500,3
11,4873,1,0,500,250,500,500,250,500,500,500,750,500,500,500,750,750,500,750,3
15,6095,1,1,250,250,500,500,250,500,250,500,500,750,750,750,750,750,750,500,3
13,5919,1,0,250,250,500,250,500,250,250,250,750,500,500,750,750,500,750,500,3
5,6637,1,1,250,500,250,250,250,500,250,250,500,500,500,500,750,750,500,500,3
10,6847,1,0,500,500,500,500,500,250,250,250,750,750,750,750,750,500,500,500,3
3,6775,1,0,250,250,250,500,250,250,250,250,750,500,750,750,500,750,500,500,3
8,8738,1,0,250,250,500,250,250,500,500,250,750,750,500,500,500,500,500,750,3
5,6360,1,0,250,250,250,500,250,500,250,500,750,750,500,500,750,500,750,500,3
14,8475,1,0,500,500,500,500,250,250,500,500,750,750,500,500,750,500,750,750,3
3,7658,1,1,500,250,250,500,250,500,250,500,500,750,750,500,750,750,750,500,3
9,8464,1,1,500,250,500,500,250,500,500,250,750,500,500,750,500,750,500,750,3
9,5009,1,1,250,250,500,250,250,250,250,250,750,500,500,500,500,500,750,750,3
12,6055,0,0,750,0,500,250,250,250,750,500,750,500,250,0,0,250,750,750,3
14,7470,1,0,250,250,250,500,250,250,250,250,500,500,500,750,500,750,750,500,3
4,7496,1,0,500,250,250,500,250,250,250,500,500,500,750,750,750,500,750,750,3
4,8634,1,0,500,500,500,500,500,500,250,250,750,500,750,500,750,500,500,500,3
4,6889,1,1,500,250,500,500,250,500,250,500,500,750,750,500,750,500,750,750,3
8,4647,1,1,250,500,250,250,250,500,250,250,750,500,750,750,750,500,750,500,3
5,7274,1,0,250,250,500,250,250,250,250,250,500,750,750,750,500,750,750,750,3
3,8745,1,1,250,250,500,250,500,250,250,250,500,500,500,500,750,750,750,750,3
12,7948,1,1,500,500,250,250,250,500,250,250,750,750,500,750,750,750,500,500,3
8,7252,1,1,250,500,500,500,500,250,500,250,750,500,750,750,750,750,500,500,3
4,1884,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
10,4569,1,1,500,500,250,250,500,500,250,250,500,750,500,750,500,750,500,750,3
9,5377,1,1,500,250,500,250,500,500,500,500,500,500,750,750,500,500,750,750,3
5,5490,1,0,250,500,250,250,250,500,500,250,500,750,750,750,500,750,500,500,3
7,4571,1,0,500,250,500,500,500,500,250,500,500,750,750,500,750,750,750,750,3
7,7325,1,0,500,250,250,250,250,250,250,250,500,500,750,500,750,500,750,500,3
12,4714,1,1,250,500,250,500,250,500,250,250,500,500,500,750,750,750,750,500,3
7,5741,1,0,250,500,250,500,250,500,250,500,500,500,750,500,750,500,750,500,3
3,6471,1,1,500,250,250,250,250,500,250,500,750,750,750,750,500,750,750,500,3
12,7316,1,1,250,500,500,500,250,250,500,500,750,500,750,750,750,750,750,750,3
10,8015,1,1,500,500,250,250,500,500,250,500,750,750,750,500,750,500,750,500,3
10,6425,1,0,250,500,250,500,250,500,250,250,750,750,750,750,750,500,750,750,3
5,4558,1,1,250,500,500,500,250,500,500,250,750,500,750,750,500,750,750,500,3
4,5247,1,0,250,250,500,500,250,500,250,500,500,500,500,750,750,500,750,750,3
15,6877,1,0,250,250,500,250,250,250,500,250,500,500,750,500,750,750,750,500,3
13,6591,1,1,250,250,250,500,250,500,500,500,500,750,500,500,750,500,750,750,3
3,8591,1,1,250,500,250,500,250,500,500,500,500,500,500,750,500,500,500,750,3
8,6451,1,0,500,500,250,500,500,500,500,500,750,500,750,750,750,500,500,750,3
6,6929,1,0,250,250,500,500,500,500,250,250,500,750,500,750,500,750,750,500,3
5,8005,1,1,250,250,250,500,250,250,250,500,500,500,750,500,750,500,750,500,3
5,6666,1,1,250,500,500,250,250,250,250,500,750,750,750,750,750,750,500,500,3
8,6894,1,0,500,500,250,250,250,500,500,500,750,500,500,500,750,750,500,500,3
9,8410,1,1,250,500,250,250,500,250,500,250,750,500,750,500,750,500,750,500,3
12,7420,1,1,250,500,250,500,250,250,250,250,750,750,500,500,500,500,500,500,3
9,7544,1,0,500,250,250,250,500,500,500,250,500,750,750,750,750,750,750,750,3
3,7841,1,0,250,250,250,250,500,250,250,250,500,500,500,500,750,500,500,750,3
8,7136,1,1,500,250,250,500,500,500,250,500,500,750,500,500,750,750,750,500,3
13,5386,1,0,250,250,500,500,500,500,500,250,500,750,750,750,750,500,500,500,3
15,6174,1,0,250,500,500,500,500,250,250,250,750,750,500,500,750,500,500,750,3
15,7205,1,0,250,500,250,500,500,250,250,500,750,750,750,750,750,750,500,500,3
1,2458,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
8,8562,1,1,250,250,250,500,250,500,500,250,750,750,750,750,750,750,500,750,3
14,7252,1,1,250,250,500,250,500,500,500,250,500,500,500,500,500,750,750,750,3
12,6905,1,1,500,500,250,500,500,250,250,250,500,750,750,750,750,750,500,750,3
14,5959,1,0,250,250,250,500,500,500,250,500,500,750,500,500,750,500,750,750,3
14,6007,1,1,250,250,250,500,500,250,250,250,750,750,750,500,500,750,750,750,3
5,5577,1,1,250,250,250,250,250,500,500,250,500,500,500,750,750,500,500,750,3
9,4769,1,1,500,250,500,500,250,500,500,250,750,750,750,500,750,500,750,750,3
7,7988,1,0,500,250,500,250,250,250,500,250,750,500,500,750,500,750,500,500,3
9,8233,1,0,250,250,250,500,500,250,500,500,500,500,500,750,500,500,750,500,3
7,7505,1,1,500,500,500,250,250,500,500,500,750,750,750,500,750,500,500,500,3
11,5479,1,0,250,500,250,500,250,500,500,250,750,750,750,500,500,750,500,750,3
14,7309,1,1,500,250,500,500,250,250,250,500,750,750,500,500,500,750,750,500,3
10,8820,1,0,250,500,250,250,500,250,250,500,750,500,750,500,500,500,500,500,3
13,6213,1,1,500,500,250,250,500,250,250,250,750,750,500,500,500,500,500,500,3
5,6450,1,0,250,500,500,500,500,250,250,250,500,500,750,750,500,500,750,500,3
