time_mean,dimension_mean,IP_destination,IP_source,flags1,flags2,flags3,flags4,flags5,flags6,flags7,flags8,method1,method2,method3,method4,method5,method6,method7,method8,class
12,6048,1,0,250,250,250,250,250,500,250,250,500,500,500,750,500,750,750,750,3
8,8360,1,0,500,250,250,250,250,500,250,250,750,750,750,500,500,750,750,750,3
12,8272,1,1,250,500,500,500,250,500,250,500,500,750,750,750,500,750,500,500,3
13,8972,1,1,250,250,500,250,500,250,250,500,750,750,500,500,750,500,500,500,3
5,6579,1,0,250,500,250,250,500,250,250,250,500,500,500,500,750,500,500,500,3
15,6481,1,1,250,250,500,250,250,250,500,250,750,500,500,750,500,750,750,750,3
13,7066,1,1,500,500,250,500,500,500,500,250,750,750,500,750,750,500,500,750,3
12,8960,1,1,500,250,500,500,250,500,500,250,500,750,750,750,500,500,750,750,3
12,7577,1,0,500,500,250,250,500,250,500,500,750,500,500,750,500,750,500,500,3
4,6663,1,1,500,250,500,500,250,250,500,250,500,750,750,750,500,500,500,750,3
9,7847,1,0,250,250,250,250,500,250,250,250,750,500,750,500,500,500,750,500,3
13,8400,1,1,250,250,500,250,250,500,500,500,500,500,500,500,750,750,750,750,3
11,8264,1,0,500,500,250,250,500,500,250,500,750,750,500,500,750,500,750,750,3
13,6783,1,0,250,250,250,500,500,250,500,250,750,500,750,500,500,750,750,750,3
16,5060,0,0,0,250,500,750,0,500,500,500,750,250,250,750,500,750,0,500,3
13,5600,1,1,500,250,500,500,500,250,500,500,750,500,750,500,750,750,750,750,3
10,6435,1,1,250,500,250,250,500,250,500,250,500,500,750,750,500,750,500,500,3
4,7713,1,0,250,500,500,500,500,250,250,250,500,500,500,500,500,750,750,500,3
14,7558,1,0,500,250,500,250,500,250,500,250,500,750,750,750,750,750,750,750,3
14,5866,1,1,500,250,500,500,500,250,500,500,500,500,750,500,750,750,500,750,3
12,6507,1,1,500,500,250,250,250,500,500,500,750,500,750,750,500,500,500,500,3
13,6545,1,0,500,500,500,250,250,500,250,500,750,500,500,500,500,500,750,500,3
14,4759,1,1,500,500,500,250,500,250,500,250,500,750,500,500,500,750,750,750,3
6,7040,1,0,250,250,500,250,500,500,500,500,500,750,500,750,500,750,750,750,3
4,2602,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
9,6805,1,0,500,250,250,250,500,250,500,500,750,500,750,750,750,750,500,750,3
8,7967,1,1,250,250,250,250,500,250,250,500,750,750,500,750,750,750,750,500,3
5,5915,1,1,500,250,500,500,250,500,500,250,500,500,500,500,500,750,500,500,3
9,6979,1,1,250,250,500,250,250,250,250,250,750,500,750,750,500,500,750,500,3
5,7173,1,0,500,500,250,250,500,250,250,250,500,500,500,500,500,750,500,500,3
8,6826,1,1,500,250,500,250,250,250,250,500,750,500,500,500,500,500,750,750,3
13,7248,1,0,250,500,500,500,250,500,250,250,750,750,750,750,750,750,750,500,3
3,4667,1,0,250,500,250,250,500,250,250,250,500,500,750,500,500,750,750,500,3
10,7239,1,0,500,500,500,500,250,250,250,500,750,750,750,500,500,750,500,500,3
4,7967,1,0,250,250,250,500,250,500,500,250,500,500,500,750,500,500,500,500,3
13,6691,1,0,500,250,500,500,250,250,250,500,750,500,750,500,500,500,500,500,3
9,5437,1,0,500,500,500,500,500,500,250,500,750,750,500,750,750,750,750,750,3
4,8796,1,1,250,250,500,500,500,500,500,250,750,500,500,500,500,500,500,750,3
11,7193,1,1,250,250,250,250,500,250,250,250,500,750,500,750,500,750,750,750,3
4,8470,1,1,500,250,500,500,500,500,250,250,500,500,500,750,750,500,500,500,3
8,5954,1,1,250,500,500,250,500,250,500,500,500,500,500,750,750,750,750,750,3
10,4721,1,1,500,250,250,250,250,500,250,250,500,500,750,500,500,500,750,750,3
5,4791,1,0,500,250,250,250,500,500,500,250,750,750,500,750,500,750,500,500,3
8,5115,1,1,250,500,250,500,500,250,250,250,500,500,750,750,500,750,750,750,3
15,8325,1,0,250,250,500,250,250,250,500,500,750,750,500,500,500,750,500,750,3
6,4815,1,0,500,250,500,500,500,250,250,250,500,750,750,750,500,750,750,750,3
13,8093,1,0,500,500,500,500,500,250,500,500,750,750,500,500,750,750,750,500,3
14,6891,1,1,250,500,500,250,500,500,250,500,750,500,500,500,500,500,500,750,3
8,8738,1,1,500,250,500,250,250,500,250,250,750,750,500,750,500,500,500,500,3
7,5081,1,1,250,250,250,500,500,250,250,250,750,750,500,500,750,500,750,750,3
13,4734,1,1,250,250,250,500,250,500,250,250,500,500,750,750,750,750,750,750,3
7,8560,1,1,500,250,250,500,250,500,250,250,500,500,750,500,750,750,750,500,3
15,6743,1,0,250,500,500,500,500,250,500,250,750,750,500,750,750,500,750,500,3
5,7679,1,1,250,250,250,500,250,500,250,500,750,500,500,750,750,750,500,500,3
1,2285,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
15,4740,1,0,500,500,500,500,500,250,500,250,750,750,750,750,500,500,500,500,3
4,6829,1,0,500,500,500,250,250,250,500,500,750,500,500,750,750,500,750,750,3
13,6554,1,1,500,500,500,500,500,500,250,500,500,750,750,750,500,750,500,750,3
7,4538,1,1,500,250,250,500,250,250,500,250,500,750,750,500,750,500,750,500,3
9,5697,1,1,500,250,500,250,500,500,500,250,750,500,500,500,500,500,500,500,3
7,6200,1,1,500,500,500,500,500,250,250,500,750,750,750,750,750,500,500,500,3
3,5985,1,1,250,500,500,500,500,250,500,500,500,500,500,750,750,500,500,750,3
9,5775,1,0,250,250,250,500,250,500,500,500,500,750,500,500,750,500,500,750,3
14,7213,1,1,250,500,250,250,250,250,500,250,500,500,750,500,750,500,500,500,3
15,5543,1,0,250,500,250,500,250,500,500,250,750,750,750,500,500,500,500,500,3
14,8838,1,1,250,500,500,250,500,500,250,500,500,500,500,500,500,500,500,750,3
15,7297,1,0,500,500,250,250,250,500,500,250,750,500,500,750,500,500,500,750,3
3,4576,1,1,500,250,250,250,500,250,500,250,750,750,750,500,750,750,750,500,3
8,6774,1,1,250,500,500,500,250,500,250,250,500,500,750,500,500,500,500,750,3
4,7166,1,0,250,500,250,250,250,250,500,500,500,500,750,750,750,750,500,500,3
5,6596,1,0,250,250,250,500,500,250,250,500,500,500,750,750,750,500,750,750,3
14,7967,1,1,500,250,500,500,500,250,250,250,500,750,500,500,750,500,750,500,3
12,5030,1,1,500,500,500,250,250,250,250,250,500,500,500,750,750,500,500,500,3
12,5377,1,1,500,500,500,500,500,250,250,250,750,750,750,500,750,500,750,500,3
8,5671,1,1,250,250,500,500,500,250,500,250,500,500,500,750,750,750,750,750,3
7,7815,1,0,250,250,500,250,500,500,500,250,750,500,500,750,500,500,500,750,3
5,7674,1,0,250,500,250,250,250,250,250,500,750,500,500,750,750,500,500,750,3
7,6966,1,1,500,500,250,250,250,500,500,500,750,500,500,500,750,750,500,500,3
11,7670,1,1,250,500,500,250,250,250,250,500,500,750,750,750,750,750,500,500,3
5,6012,1,1,250,250,500,500,500,250,250,500,750,500,750,750,750,500,500,750,3
11,5281,1,1,500,250,500,500,500,500,500,500,750,750,750,750,750,500,750,750,3
9,6756,1,1,500,250,500,500,250,500,500,250,750,500,750,500,750,750,500,750,3
6,5495,1,1,500,250,500,500,250,250,500,500,500,500,500,750,750,500,750,750,3
9,5324,1,0,500,500,250,500,500,250,250,500,750,500,750,750,750,500,500,500,3
8,3170,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
7,7857,1,0,500,250,250,500,500,500,250,250,500,500,500,500,750,500,500,500,3
8,8056,1,0,500,500,250,500,250,500,500,250,500,500,500,750,500,750,500,750,3
14,7000,1,1,250,500,250,500,500,250,500,250,500,500,750,500,500,750,750,750,3
10,8916,1,1,500,500,500,250,500,500,500,250,500,500,500,500,500,500,750,500,3
7,8284,1,1,250,500,500,500,500,500,250,500,500,750,750,500,500,750,500,500,3
7,6099,1,0,500,500,500,500,250,500,500,250,500,500,500,500,500,750,500,500,3
4,5745,1,0,250,250,250,500,500,250,500,500,500,500,500,750,500,500,750,750,3
14,8832,1,1,500,250,250,500,500,250,500,250,750,750,750,500,750,750,500,500,3
11,8179,1,1,250,500,500,250,250,250,500,500,500,750,500,500,500,750,500,750,3
15,5617,0,1,250,250,500,500,0,750,0,250,0,750,250,250,0,750,0,750,3
15,7620,1,0,500,250,500,500,250,250,250,500,500,750,500,500,750,500,500,500,3
5,8371,1,0,250,500,250,250,500,250,500,250,750,500,500,500,750,500,500,750,3
14,7653,1,0,250,500,250,250,250,250,500,500,750,750,750,500,500,750,500,500,3
15,4768,1,0,250,500,250,500,250,500,250,250,750,750,750,750,750,750,500,500,3
7,5909,1,1,250,500,500,250,250,500,500,250,500,750,750,750,500,750,500,500,3
14,6773,1,1,500,250,500,500,250,500,500,500,750,750,750,500,500,500,750,750,3
11,5924,1,1,500,500,250,250,500,250,500,500,500,750,500,500,750,750,500,500,3
4,7296,1,1,250,250,500,500,500,250,500,500,750,500,750,500,750,750,750,500,3
8,7773,1,0,250,500,250,250,500,500,250,250,500,500,500,500,750,750,500,750,3
14,5394,1,1,250,250,500,500,250,250,500,250,750,750,500,500,500,750,500,750,3
13,4872,1,1,500,250,250,500,500,250,500,500,750,750,500,500,500,750,500,750,3
4,7178,1,1,250,500,500,250,250,500,250,500,750,750,750,750,500,750,500,500,3
6,7292,1,0,250,500,250,500,500,500,500,250,750,500,500,750,750,750,500,500,3
11,4965,1,0,250,250,250,500,250,500,500,500,750,500,500,750,750,750,750,750,3
11,5763,1,0,250,250,500,500,250,500,250,500,750,750,500,750,500,500,750,750,3
11,8853,1,1,500,500,500,250,500,250,500,250,750,750,500,500,500,500,750,500,3
10,4851,1,1,250,250,250,500,250,500,500,500,500,750,500,750,500,500,750,750,3
9,7983,1,1,500,250,250,250,500,500,250,500,750,500,500,750,500,750,500,750,3
13,5473,1,1,500,250,500,250,500,250,500,500,500,750,750,750,500,750,500,500,3
9,2548,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
8,7531,1,0,500,250,500,250,500,500,500,500,500,750,500,750,750,500,500,750,3
5,4886,1,1,250,500,500,250,500,250,250,500,750,500,750,750,500,500,500,750,3
3,8604,1,1,500,250,500,500,250,250,500,500,750,500,750,750,500,500,500,750,3
12,5399,1,0,500,250,500,500,500,500,500,500,750,500,750,500,500,500,750,500,3
6,6323,1,0,250,500,250,250,250,500,250,500,750,750,500,500,750,750,750,750,3
13,8810,1,1,250,500,250,250,500,250,250,250,750,500,750,750,750,500,750,500,3
10,5339,1,1,250,500,500,500,500,250,500,500,500,500,750,500,750,500,500,750,3
3,5947,1,1,250,500,500,500,500,250,500,500,750,500,750,750,750,500,500,750,3
6,7888,1,1,250,250,250,250,500,250,500,250,500,500,500,750,500,500,500,750,3
14,7734,1,1,500,250,500,250,500,250,500,250,500,500,750,500,750,750,500,500,3
8,7948,1,0,250,500,500,250,250,500,500,250,750,500,750,500,500,500,500,500,3
12,8354,1,1,250,250,500,500,500,500,250,500,500,500,500,750,750,500,500,750,3
5,5673,1,1,250,500,500,250,500,250,250,250,750,750,500,750,750,500,500,750,3
6,6251,1,1,250,250,500,500,250,500,250,250,750,750,500,750,750,500,500,500,3
14,4975,1,1,500,500,250,500,500,250,500,250,750,750,500,500,750,500,500,750,3
6,4616,1,1,250,250,250,500,250,500,250,500,750,750,750,750,750,500,750,750,3
12,7203,1,0,500,500,250,250,250,500,500,250,500,750,500,750,500,750,500,750,3
6,8031,1,1,250,500,500,250,500,500,250,500,500,500,750,750,500,750,500,750,3
13,7576,1,0,500,250,500,250,250,250,500,250,500,750,500,500,750,500,500,750,3
18,5587,0,0,0,0,0,0,500,500,750,0,250,750,750,750,250,750,0,500,3
3,5046,1,0,500,500,500,250,250,500,250,500,750,500,500,500,750,500,500,750,3
6,4699,1,0,500,500,500,250,250,250,250,250,750,500,750,500,750,500,500,500,3
3,7797,1,1,500,500,250,500,250,250,500,250,500,500,750,500,500,750,500,500,3
8,6930,1,0,250,500,250,500,250,500,500,500,750,500,500,500,750,750,750,500,3
8,8717,1,1,500,250,500,500,500,250,250,500,500,500,750,750,750,500,500,500,3
15,6293,1,0,250,500,500,250,500,250,250,250,750,750,500,750,750,750,750,750,3
13,7465,1,1,250,500,500,250,500,250,250,250,750,500,750,500,750,750,500,750,3
10,8295,1,0,500,250,500,500,250,500,250,250,750,500,750,500,750,500,500,500,3
9,5530,1,0,500,250,500,250,500,250,250,500,500,750,750,500,500,500,500,750,3
3,1729,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
12,7395,1,1,500,500,500,500,250,500,500,500,750,500,500,500,750,750,500,500,3
8,5358,1,0,250,500,500,500,250,250,250,500,500,500,500,500,750,750,500,500,3
3,6302,1,1,500,250,500,500,500,500,250,500,500,750,500,750,500,500,750,500,3
6,4879,1,0,250,500,500,500,500,500,500,500,750,750,500,750,750,750,500,500,3
15,5807,1,0,250,250,250,250,250,250,500,500,750,500,750,500,750,500,500,750,3
13,7164,1,0,500,250,250,500,500,250,250,250,500,500,500,750,750,750,500,500,3
14,8820,1,1,500,500,250,500,250,500,250,500,500,500,500,750,750,500,500,500,3
3,4693,1,0,500,250,250,250,250,250,250,250,750,750,750,750,750,750,750,750,3
13,6129,1,0,500,500,250,500,500,250,250,250,750,500,750,500,750,750,750,500,3
12,8829,1,1,250,250,250,500,250,500,500,500,500,750,750,750,750,750,500,750,3
4,7362,1,0,250,250,500,500,500,250,250,250,750,500,750,500,500,500,500,750,3
7,4865,1,0,250,500,500,500,250,250,500,250,750,500,750,500,750,750,500,500,3
9,4871,1,1,250,250,250,500,500,250,500,250,500,750,750,500,500,750,500,750,3
8,7286,1,0,500,250,250,250,250,500,500,500,750,750,750,500,750,500,750,750,3
5,6051,1,1,500,500,500,250,250,250,250,500,500,500,750,750,750,500,500,500,3
6,8440,1,1,250,250,250,250,250,500,250,250,500,750,500,750,500,750,500,500,3
3,4657,1,0,500,250,250,500,250,500,250,250,750,750,750,750,750,750,750,750,3
14,5637,1,1,250,250,500,250,500,250,500,500,500,500,750,500,500,500,500,500,3
10,6061,1,1,500,250,250,250,250,500,250,250,750,500,500,750,750,750,500,750,3
12,8317,1,0,250,250,250,500,500,250,500,250,500,750,750,750,750,500,750,500,3
6,7082,1,1,500,250,500,250,500,500,250,250,750,750,750,750,750,750,750,500,3
12,8762,1,1,500,250,250,500,500,250,500,250,500,750,750,500,500,500,750,750,3
7,6224,1,0,500,250,250,250,250,250,500,500,750,750,750,500,500,500,500,750,3
15,6647,1,0,250,500,500,250,250,250,250,500,750,750,750,750,500,750,750,500,3
15,8872,1,0,250,500,500,250,500,500,500,500,500,500,500,500,500,750,750,750,3
5,6862,1,1,500,500,500,250,500,250,500,500,500,500,500,750,750,500,750,500,3
8,5329,1,1,250,500,250,500,250,500,500,250,750,750,500,500,750,500,500,500,3
12,5907,1,0,250,250,250,500,500,500,500,250,500,750,750,750,750,750,750,750,3
10,6884,1,0,500,500,500,250,500,250,250,250,750,500,500,750,750,750,500,500,3
8,1613,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
10,6331,1,1,500,500,250,500,250,500,250,500,500,500,500,500,500,500,750,750,3
11,6037,1,0,250,500,500,500,250,500,250,500,750,500,750,750,500,500,500,750,3
7,7195,1,0,500,250,500,250,500,250,250,500,500,500,750,500,500,750,500,750,3
8,5000,1,1,500,250,500,500,500,250,250,500,500,500,500,500,750,500,750,500,3
11,6275,1,0,250,500,250,500,250,500,250,250,750,750,500,500,750,750,500,750,3
5,7912,1,1,250,500,250,500,500,500,500,500,750,500,500,500,750,500,750,750,3
4,5913,1,1,250,500,250,250,250,500,250,500,750,500,750,500,500,500,500,750,3
7,6011,1,1,250,250,250,500,250,500,500,500,500,750,750,500,500,750,500,750,3
7,5299,1,1,500,250,500,500,500,250,250,250,500,500,750,500,500,500,750,500,3
5,7097,1,1,250,250,500,500,500,250,500,250,750,750,500,750,750,750,750,500,3
7,5403,1,1,500,500,250,250,250,500,250,500,500,750,500,750,750,500,500,750,3
7,5115,1,1,250,500,500,500,500,500,250,250,750,750,750,750,750,750,500,500,3
6,7604,1,1,500,500,250,500,250,250,500,500,500,750,750,750,500,500,750,500,3
11,6542,1,0,250,500,500,500,250,250,500,500,750,500,500,500,750,500,750,500,3
15,6052,1,0,250,500,500,500,500,500,500,500,500,750,500,750,500,500,500,750,3
11,8593,1,1,250,500,500,500,250,250,500,250,500,500,750,500,500,500,500,500,3
3,6813,1,0,500,250,250,500,250,500,250,500,750,750,500,750,500,500,750,500,3
6,4825,1,0,250,500,250,500,250,500,250,500,750,500,500,500,750,500,750,500,3
11,5483,1,1,250,500,500,500,500,500,250,250,750,500,750,500,500,500,750,500,3
15,7785,1,0,250,250,500,500,250,500,500,500,500,750,500,750,500,500,500,750,3
3,4957,1,0,250,500,500,500,500,500,250,250,750,500,500,500,500,500,500,750,3
6,4903,1,0,500,500,250,250,250,500,500,500,500,750,500,750,500,750,750,750,3
3,7889,1,1,500,500,250,500,500,500,250,250,750,750,500,500,750,750,500,500,3
6,6797,1,1,500,250,500,250,500,500,500,500,750,500,500,500,500,750,500,750,3
7,8436,1,1,250,500,250,500,250,250,500,500,500,500,500,500,750,750,750,500,3
8,4941,1,0,500,250,250,250,500,250,500,500,750,500,750,500,750,500,750,500,3
13,4574,1,1,250,500,500,500,250,500,250,250,500,750,500,750,500,500,750,750,3
8,6154,1,1,500,250,500,250,250,250,500,250,750,500,750,750,750,500,750,500,3
11,7808,1,0,250,250,250,250,500,250,250,500,500,500,500,500,500,500,750,750,3
1,2090,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,3
5,5873,1,1,250,500,500,500,250,250,500,500,500,750,750,750,750,500,500,750,3
13,6732,1,0,500,500,500,250,500,250,500,250,750,750,500,500,750,500,500,500,3
11,7307,1,1,250,500,250,250,250,250,500,250,500,750,500,500,500,750,500,500,3
10,6726,1,1,250,250,500,250,500,250,250,250,500,500,750,500,500,500,500,500,3
7,5146,1,1,250,250,500,500,250,500,500,500,500,750,750,500,750,750,750,750,3
12,5118,1,1,250,250,500,500,500,250,500,250,500,500,500,500,500,500,500,500,3
7,7441,1,0,500,250,500,250,500,500,500,500,750,750,500,500,500,750,500,500,3
13,5886,1,1,500,250,500,250,500,250,250,250,500,500,500,500,750,500,750,750,3
12,5938,1,1,250,500,500,250,250,250,500,500,500,750,500,500,500,750,750,500,3
6,1658,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
22,4503,0,0,0,250,500,0,250,0,0,500,0,250,250,0,500,750,500,250,0
12,5710,0,0,750,250,0,250,0,500,500,500,0,250,750,500,0,250,750,750,0
16,5972,0,0,250,0,0,500,250,500,250,0,250,250,750,500,750,250,750,0,0
25,4821,1,0,0,500,500,0,750,250,0,250,750,500,500,0,0,0,250,750,0
19,6039,0,0,0,750,750,500,500,750,250,0,500,750,0,250,750,500,750,750,0
24,5655,0,0,0,0,250,0,0,250,500,0,500,250,250,750,500,250,0,250,0
12,4968,0,0,500,0,0,0,250,250,250,0,0,250,750,250,0,250,750,250,0
23,4735,0,0,500,250,750,0,0,750,500,0,750,250,500,0,0,750,500,0,0
15,5963,0,1,250,500,750,0,0,500,0,0,0,0,750,500,750,750,500,0,0
15,5253,0,1,250,250,500,750,0,500,500,500,0,750,250,500,750,0,250,0,0
19,6261,0,0,750,500,250,750,0,500,500,750,0,500,500,0,0,0,250,0,0
25,5780,0,0,500,250,750,500,500,250,0,0,500,500,500,500,500,500,750,500,0
22,5388,0,1,0,250,0,0,500,0,0,500,0,0,500,250,0,0,250,0,0
18,5316,0,0,500,250,750,0,0,0,500,0,0,750,250,0,0,500,0,750,0
15,5146,0,0,500,500,500,250,250,500,500,0,500,0,0,750,500,750,0,0,0
14,4626,0,0,0,750,250,500,500,250,0,0,500,500,250,0,0,500,500,750,0
19,5734,0,1,250,250,500,0,500,0,0,250,500,750,750,750,250,750,500,250,0
12,6378,0,1,500,750,250,0,0,500,500,250,750,0,500,250,0,750,0,500,0
13,5792,1,0,250,250,500,0,0,250,500,250,500,250,250,0,0,250,500,0,0
15,5074,0,1,500,0,750,500,250,0,250,500,0,250,750,750,250,750,500,250,0
20,4638,1,0,500,250,500,500,0,500,500,500,0,500,250,500,750,500,500,250,0
25,4800,1,0,250,500,500,0,500,500,500,250,0,0,0,500,250,0,500,500,0
20,4611,0,1,250,250,250,250,250,750,0,250,500,0,250,0,250,0,750,750,0
13,6494,1,0,0,500,0,250,500,500,750,0,750,500,500,500,500,750,250,750,0
12,6100,0,1,250,0,250,750,0,500,0,500,0,250,750,500,0,250,0,0,0
22,4947,0,0,250,500,0,500,0,250,750,250,500,500,0,750,750,750,750,500,0
17,5128,1,0,500,500,250,500,0,0,500,750,500,250,250,500,500,750,750,0,0
17,4984,0,0,0,500,500,250,250,0,250,750,750,750,0,0,250,250,500,750,0
19,6096,1,0,0,250,500,250,500,0,0,250,500,0,250,0,750,0,0,750,0
4,2022,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
16,6433,0,1,250,250,500,0,0,0,750,500,750,250,250,0,750,500,0,250,0
15,5512,1,0,750,500,0,500,750,750,0,0,500,500,0,0,750,500,500,750,0
18,5623,0,0,500,500,0,500,250,0,250,250,500,250,500,250,250,500,0,0,0
12,4990,0,0,500,750,0,500,0,500,0,500,750,0,500,750,750,0,500,250,0
12,6384,0,1,500,250,0,0,250,500,0,0,250,500,500,250,250,250,500,250,0
15,6191,0,1,500,250,0,500,500,250,500,0,0,0,750,250,0,750,250,750,0
15,5949,0,0,500,500,250,250,500,750,0,500,750,500,500,250,500,0,500,500,0
12,6361,0,0,0,500,250,500,250,0,0,500,500,500,500,0,500,500,750,0,0
22,4637,0,1,250,500,0,750,0,500,750,0,750,500,0,0,250,0,250,250,0
25,5927,1,0,0,500,250,250,0,500,500,0,500,0,0,0,750,750,250,500,0
12,4522,1,0,250,0,0,750,250,500,0,250,750,500,500,750,500,0,750,250,0
18,5871,0,0,0,500,250,250,0,750,250,250,250,750,750,250,500,750,750,250,0
25,5468,0,0,750,500,500,0,250,0,250,500,250,250,0,250,0,0,250,0,0
15,6008,1,0,500,250,250,500,0,250,500,500,0,250,750,250,0,500,750,0,0
25,6115,0,1,0,750,0,750,500,500,750,250,0,750,750,500,0,250,500,250,0
23,5432,0,1,0,750,750,250,250,0,0,0,500,0,500,0,0,500,250,500,0
12,5941,1,0,500,250,500,250,500,0,500,500,500,0,500,500,750,500,0,250,0
16,5304,0,0,500,500,750,500,250,0,500,500,250,250,0,750,250,250,500,250,0
15,6429,0,0,250,0,250,500,500,250,250,250,500,750,250,250,250,250,500,250,0
9,8747,1,0,250,500,500,500,500,500,500,250,750,500,500,500,500,750,500,750,0
21,6020,0,0,0,250,250,250,750,250,0,250,0,250,500,0,0,0,0,0,0
23,5571,0,1,250,0,0,500,250,500,500,0,0,250,0,250,750,750,500,250,0
17,4645,1,0,250,500,250,0,0,500,250,250,250,500,0,500,750,250,750,250,0
12,5829,0,0,500,500,250,250,500,500,0,500,250,0,750,0,250,250,750,500,0
